donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH9-bin.2	environment	M_h2s_e	7.113083865520177e-05	0.0020871235022417835	0.269	CM_X	SC1_X
CH3-bin.1	CH3-bin.0	M_mal__L_e	6.938716901782128e-05	0.0005253761905894939	0.234	M_X	SC1_X
CH14-bin.1	CH14-bin.2	M_ura_e	6.68982926925246e-05	0.000596844695909454	0.802	CD_X	SC1_X
CH14-bin.1	CH14-bin.2	M_gua_e	6.672956688459077e-05	0.00044154950861891165	1.0	CD_X	SC1_X
CH3-bin.0	environment	M_glyc_e	6.406746239682803e-05	0.0006956784398120176	0.011	M_X	SC1_X
environment	CH3-bin.1	M_cys__L_e	6.185550135461804e-05	0.0005105362618089125	0.904	M_X	SC1_X
CH3-bin.1	CH3-bin.0	M_actn__R_e	6.128653182182578e-05	0.0006956094539891785	0.001	M_X	SC1_X
CH9-bin.5	environment	M_h2_e	6.0355482939413483e-05	0.02994120594275895	0.984	CM_X	SC1_X
CH9-bin.0	CH9-bin.4	M_co2_e	5.960742447436228e-05	0.0013544217606280978	0.031	CM_X	SC1_X
CH9-bin.0	CH9-bin.5	M_rib__D_e	5.7491957368336357e-05	0.0003829491030632644	0.013	CM_X	SC1_X
CH3-bin.2	CH3-bin.1	M_h2s_e	5.606679111742177e-05	0.0016451137038280138	0.798	M_X	SC1_X
CH14-bin.1	CH14-bin.0	M_gua_e	5.549475438113656e-05	0.00036720876025311713	1.0	CD_X	SC1_X
CH9-bin.4	CH9-bin.0	M_acald_e	5.470787728363175e-05	0.0012418818789358072	0.004	CM_X	SC1_X
CH14-bin.1	CH14-bin.0	M_ura_e	5.3820887105529866e-05	0.00048017235874341687	0.427	CD_X	SC1_X
CH9-bin.2	CH9-bin.4	M_glyald_e	5.3156780064796277e-05	0.0005901214181178724	0.001	CM_X	SC1_X
CH14-bin.1	CH14-bin.4	M_mal__L_e	4.931624446862123e-05	0.0003734059339767825	0.416	CD_X	SC1_X
CH9-bin.1	CH9-bin.4	M_mal__L_e	4.881410522522047e-05	0.0003696039053513515	0.723	CM_X	SC1_X
CH14-bin.4	environment	M_h2s_e	4.73938302146307e-05	0.0013906313881901454	0.762	CD_X	SC1_X
CH14-bin.0	CH14-bin.2	M_acald_e	4.6363310032422766e-05	0.0010524582095963616	0.031	CD_X	SC1_X
CH14-bin.0	CH14-bin.2	M_ura_e	4.5878066981497494e-05	0.0004093091143945618	0.304	CD_X	SC1_X
CH3-bin.2	CH3-bin.0	M_succ_e	4.437030012845222e-05	0.00038226531918509384	0.024	M_X	SC1_X
CH9-bin.2	environment	M_acald_e	4.177047086352324e-05	0.0009481996636624393	0.227	CM_X	SC1_X
CH9-bin.6	CH9-bin.5	M_co2_e	4.0013512537180894e-05	0.0009092017072945816	0.239	CM_X	SC1_X
CH9-bin.5	CH9-bin.6	M_arg__L_e	3.9740265702230985e-05	0.00022681725524550483	0.525	CM_X	SC1_X
CH9-bin.1	CH9-bin.4	M_xyl__D_e	3.97091220844684e-05	0.00026449912964786006	0.038	CM_X	SC1_X
CH14-bin.0	CH14-bin.1	M_h2s_e	3.961988166389746e-05	0.0011625279237546498	0.16	CD_X	SC1_X
CH9-bin.4	CH9-bin.5	M_arg__L_e	3.9417924060515374e-05	0.000224977492850027	0.409	CM_X	SC1_X
CH3-bin.2	CH3-bin.0	M_glyc_e	3.936647267006736e-05	0.00042746201056608076	0.001	M_X	SC1_X
CH9-bin.5	CH9-bin.0	M_co2_e	3.934696103352713e-05	0.0008940560795629836	0.001	CM_X	SC1_X
CH3-bin.0	CH3-bin.2	M_glyald_e	3.8504794749168246e-05	0.00042746201056608076	0.001	M_X	SC1_X
CH9-bin.6	CH9-bin.2	M_co2_e	3.782669459268614e-05	0.0008595120279186571	0.04	CM_X	SC1_X
CH9-bin.1	CH9-bin.4	M_lcts_e	3.7666046591481786e-05	0.00011003952896701501	0.003	CM_X	SC1_X
CH14-bin.0	CH14-bin.4	M_g3pg_e	3.7414683365083655e-05	0.00015262341272789137	0.002	CD_X	SC1_X
CH9-bin.4	CH9-bin.6	M_arg__L_e	3.6835551902108205e-05	0.00021023862398133084	0.594	CM_X	SC1_X
CH3-bin.0	environment	M_acald_e	3.6446013391755176e-05	0.000827333207538186	0.014	M_X	SC1_X
CH9-bin.5	CH9-bin.0	M_acald_e	3.5653442668675505e-05	0.0008093416628532272	0.069	CM_X	SC1_X
CH9-bin.1	CH9-bin.6	M_ura_e	3.564928201142024e-05	0.000318051239054626	1.0	CM_X	SC1_X
CH9-bin.1	CH9-bin.6	M_gua_e	3.515768333441055e-05	0.00023263837194293328	1.0	CM_X	SC1_X
CH3-bin.1	CH3-bin.2	M_h2s_e	3.386402137965902e-05	0.0009936392743028048	0.006	M_X	SC1_X
CH9-bin.5	CH9-bin.0	M_glu__L_e	3.1734706449141805e-05	0.0002171810105949303	0.024	CM_X	SC1_X
CH9-bin.1	CH9-bin.2	M_thym_e	3.124387690365162e-05	0.0002477448964750816	0.001	CM_X	SC1_X
CH14-bin.1	CH14-bin.0	M_h2_e	3.0075509024826314e-05	0.014919887401937853	0.015	CD_X	SC1_X
CH9-bin.6	CH9-bin.4	M_co2_e	2.9686088120268694e-05	0.0006745381819895407	0.031	CM_X	SC1_X
CH3-bin.0	CH3-bin.2	M_acald_e	2.9474639035302904e-05	0.0006690813448371236	0.053	M_X	SC1_X
CH14-bin.4	environment	M_succ_e	2.859601423157048e-05	0.0002463644482008622	0.486	CD_X	SC1_X
environment	CH14-bin.2	M_cys__L_e	2.8028648356879707e-05	0.00023133983303507002	0.859	CD_X	SC1_X
CH14-bin.0	CH14-bin.1	M_acald_e	2.763774004923165e-05	0.000627383299189866	0.033	CD_X	SC1_X
CH9-bin.6	CH9-bin.5	M_mal__L_e	2.7225284683249882e-05	0.00020614065333789057	0.024	CM_X	SC1_X
CH9-bin.0	CH9-bin.4	M_rib__D_e	2.6122236363141138e-05	0.0001739980241267781	0.022	CM_X	SC1_X
CH9-bin.4	CH9-bin.2	M_mal__L_e	2.5796737150809206e-05	0.00019532417427852822	0.021	CM_X	SC1_X
CH14-bin.0	CH14-bin.4	M_acald_e	2.5273689743155617e-05	0.0005737187926913315	0.091	CD_X	SC1_X
CH9-bin.2	CH9-bin.4	M_succ_e	2.5022182933683357e-05	0.0002155746685995189	1.0	CM_X	SC1_X
CH14-bin.4	CH14-bin.2	M_co2_e	2.497554390126209e-05	0.0005675034685979637	0.702	CD_X	SC1_X
CH9-bin.5	environment	M_succ_e	2.4843963792244464e-05	0.0002140392497091845	0.024	CM_X	SC1_X
CH9-bin.5	CH9-bin.4	M_acald_e	2.4619118381232642e-05	0.0005588598664597761	0.072	CM_X	SC1_X
CH14-bin.4	environment	M_h2_e	2.4497927891176068e-05	0.01215295559637666	0.618	CD_X	SC1_X
CH3-bin.0	CH3-bin.2	M_mal__L_e	2.4308850111717534e-05	0.00018405839653185728	0.008	M_X	SC1_X
CH3-bin.2	CH3-bin.0	M_rib__D_e	2.2665819949623187e-05	0.00015097512447335924	0.06	M_X	SC1_X
CH3-bin.1	CH3-bin.2	M_thym_e	2.2429133844749965e-05	0.0001778493577966917	0.002	M_X	SC1_X
CH9-bin.0	CH9-bin.5	M_4abut_e	2.2395575503942856e-05	0.0002171810105949303	0.024	CM_X	SC1_X
CH9-bin.2	CH9-bin.6	M_gua_e	2.2262348525891325e-05	0.00014730994836683402	0.001	CM_X	SC1_X
CH9-bin.1	CH9-bin.0	M_h2s_e	2.136995199352293e-05	0.0006270378627709131	0.004	CM_X	SC1_X
CH3-bin.1	CH3-bin.0	M_ala__D_e	2.1233104117027528e-05	0.00023832543465335094	0.115	M_X	SC1_X
CH14-bin.2	CH14-bin.4	M_mal__L_e	2.103302559870696e-05	0.00015925496056456558	0.574	CD_X	SC1_X
CH3-bin.0	CH3-bin.2	M_h2s_e	2.0977984767730048e-05	0.0006155367470167969	0.003	M_X	SC1_X
CH3-bin.2	CH3-bin.0	M_gal_e	2.0479580511217287e-05	0.00011367730587713322	0.008	M_X	SC1_X
CH9-bin.4	CH9-bin.1	M_gal_e	1.9824215356864173e-05	0.00011003952896701501	0.003	CM_X	SC1_X
CH9-bin.1	CH9-bin.5	M_gua_e	1.9034033593793008e-05	0.00012594819017648865	0.83	CM_X	SC1_X
CH3-bin.0	CH3-bin.1	M_acald_e	1.626526420947954e-05	0.0003692253818062021	0.044	M_X	SC1_X
CH9-bin.4	CH9-bin.5	M_lys__L_e	1.5418006250434798e-05	0.00010474551937896487	0.654	CM_X	SC1_X
CH9-bin.2	CH9-bin.0	M_h2s_e	1.5403589042757782e-05	0.00045197263687348253	0.004	CM_X	SC1_X
CH3-bin.0	environment	M_h2s_e	1.51493572569697e-05	0.0004445129591139206	0.1	M_X	SC1_X
CH3-bin.1	CH3-bin.0	M_xylan4_e	1.401788828346474e-05	1.9426435106368466e-05	0.017	M_X	SC1_X
CH9-bin.1	CH9-bin.2	M_gua_e	1.3696209251501674e-05	9.062780933977347e-05	0.999	CM_X	SC1_X
CH9-bin.2	environment	M_glyc_e	1.3312113456975206e-05	0.0001445499786301444	0.105	CM_X	SC1_X
CH9-bin.5	CH9-bin.1	M_acald_e	1.2913979432749317e-05	0.000293150417065797	0.053	CM_X	SC1_X
CH14-bin.0	CH14-bin.1	M_thym_e	1.2003448465218732e-05	9.518002860304546e-05	0.18	CD_X	SC1_X
CH9-bin.1	CH9-bin.4	M_gua_e	1.1898790359685536e-05	7.873428948767574e-05	0.917	CM_X	SC1_X
CH3-bin.2	CH3-bin.0	M_xylan4_e	1.1613826763157688e-05	1.60948102445088e-05	0.001	M_X	SC1_X
CH9-bin.1	CH9-bin.5	M_ura_e	1.1461352444912464e-05	0.00010225443937912709	0.428	CM_X	SC1_X
CH9-bin.4	CH9-bin.1	M_lys__L_e	1.1015085655872903e-05	7.483333767591747e-05	0.098	CM_X	SC1_X
CH14-bin.0	environment	M_acald_e	1.0773244938692138e-05	0.0002445552328293609	0.006	CD_X	SC1_X
CH9-bin.5	CH9-bin.1	M_lys__L_e	1.025244663474256e-05	6.965218655498633e-05	0.027	CM_X	SC1_X
CH9-bin.4	CH9-bin.2	M_lys__L_e	1.0118354785725238e-05	6.874120493118468e-05	0.691	CM_X	SC1_X
CH9-bin.5	CH9-bin.2	M_lys__L_e	9.8050552018752e-06	6.661273727469635e-05	0.262	CM_X	SC1_X
CH14-bin.1	CH14-bin.4	M_gua_e	9.760596879554403e-06	6.458586436576658e-05	1.0	CD_X	SC1_X
CH14-bin.1	CH14-bin.4	M_ura_e	9.737588872589319e-06	8.687558434807835e-05	0.802	CD_X	SC1_X
CH9-bin.5	CH9-bin.4	M_lys__L_e	9.451671969970505e-06	6.421195279164227e-05	0.206	CM_X	SC1_X
CH9-bin.5	CH9-bin.4	M_arg__L_e	8.616368286740667e-06	4.917785451226151e-05	0.241	CM_X	SC1_X
CH3-bin.2	CH3-bin.1	M_istfrnB_e	8.203023966539391e-06	1.3183378876697425e-05	0.001	M_X	SC1_X
environment	CH9-bin.5	M_cys__L_e	8.041469969718996e-06	6.637181702323164e-05	0.062	CM_X	SC1_X
CH14-bin.0	CH14-bin.2	M_h2s_e	7.82354805043266e-06	0.00022955881465319659	0.925	CD_X	SC1_X
CH9-bin.1	CH9-bin.2	M_ura_e	7.657419316095768e-06	6.831699164838407e-05	1.0	CM_X	SC1_X
CH3-bin.1	CH3-bin.2	M_stfrnB_e	7.466798173170223e-06	1.3183378876697425e-05	0.001	M_X	SC1_X
CH9-bin.1	CH9-bin.4	M_ura_e	7.0344535483037475e-06	6.275909473838753e-05	0.993	CM_X	SC1_X
CH9-bin.1	CH9-bin.4	M_xan_e	6.98707826484817e-06	4.593416679331678e-05	0.001	CM_X	SC1_X
CH14-bin.0	CH14-bin.4	M_ura_e	6.67917068254901e-06	5.958937716505818e-05	0.304	CD_X	SC1_X
CH9-bin.4	CH9-bin.5	M_orn__L_e	6.502174991131786e-06	4.882671107508827e-05	0.238	CM_X	SC1_X
CH14-bin.4	environment	M_acald_e	6.372628812079104e-06	0.0001446601958594561	0.002	CD_X	SC1_X
CH9-bin.5	CH9-bin.1	M_co2_e	6.058756863920768e-06	0.00013766929558210763	0.337	CM_X	SC1_X
CH9-bin.2	environment	M_ppap_e	5.694027620010839e-06	3.7450261374529986e-05	0.039	CM_X	SC1_X
CH3-bin.2	CH3-bin.0	M_gua_e	5.229224411207656e-06	3.460177515043851e-05	0.999	M_X	SC1_X
CH3-bin.1	CH3-bin.0	M_gua_e	5.113863981630789e-06	3.383843524922457e-05	0.001	M_X	SC1_X
CH3-bin.2	CH3-bin.0	M_ura_e	5.04724199021877e-06	4.502984290913249e-05	1.0	M_X	SC1_X
CH9-bin.2	CH9-bin.4	M_orn_e	5.001960245237651e-06	3.7561165000387866e-05	0.004	CM_X	SC1_X
environment	CH3-bin.0	M_cys__L_e	4.885167542419265e-06	4.0320668668070885e-05	0.932	M_X	SC1_X
CH9-bin.1	CH9-bin.5	M_co2_e	4.850023510417584e-06	0.00011020401300668226	0.081	CM_X	SC1_X
CH9-bin.1	CH9-bin.6	M_h2s_e	4.841051596872663e-06	0.00014204630163824393	1.0	CM_X	SC1_X
CH14-bin.0	CH14-bin.4	M_ala__D_e	4.731479891585512e-06	5.31072609779849e-05	0.001	CD_X	SC1_X
CH9-bin.4	CH9-bin.1	M_co2_e	4.57536521333811e-06	0.00010396312644629252	0.489	CM_X	SC1_X
CH9-bin.1	CH9-bin.5	M_mal__L_e	4.374346318312165e-06	3.312107177111899e-05	0.008	CM_X	SC1_X
CH9-bin.1	CH9-bin.4	M_co2_e	3.6008411211047584e-06	8.181963260443216e-05	0.015	CM_X	SC1_X
CH9-bin.2	CH9-bin.0	M_co2_e	3.337988215054873e-06	7.584699246878227e-05	0.001	CM_X	SC1_X
CH3-bin.1	CH3-bin.0	M_met__D_e	3.2112431766389675e-06	2.1521505309859852e-05	0.967	M_X	SC1_X
CH9-bin.0	CH9-bin.6	M_h2s_e	3.0134321084168273e-06	8.842022805852057e-05	0.996	CM_X	SC1_X
environment	CH14-bin.4	M_cys__L_e	2.9648263429160933e-06	2.4470763713435873e-05	1.0	CD_X	SC1_X
CH9-bin.4	CH9-bin.0	M_co2_e	2.9223361284454294e-06	6.640239331156747e-05	0.001	CM_X	SC1_X
CH14-bin.1	CH14-bin.2	M_h2s_e	2.896538121153787e-06	8.499032068360449e-05	0.727	CD_X	SC1_X
CH3-bin.0	CH3-bin.1	M_h2s_e	2.497020506688442e-06	7.326766116665224e-05	0.088	M_X	SC1_X
CH9-bin.0	CH9-bin.2	M_h2s_e	2.447890931543812e-06	7.1826099491321e-05	0.633	CM_X	SC1_X
CH9-bin.4	CH9-bin.1	M_acald_e	2.3492830814365655e-06	5.3329286972709e-05	0.002	CM_X	SC1_X
CH9-bin.4	CH9-bin.2	M_co2_e	2.2380015535640587e-06	5.085269211338594e-05	0.039	CM_X	SC1_X
environment	CH9-bin.4	M_cys__L_e	2.118327417356896e-06	1.748402223343997e-05	0.03	CM_X	SC1_X
CH14-bin.2	CH14-bin.1	M_h2s_e	2.0838554961691825e-06	6.114455928761012e-05	0.007	CD_X	SC1_X
CH9-bin.1	CH9-bin.2	M_co2_e	2.0722992726934226e-06	4.708754411418947e-05	0.006	CM_X	SC1_X
environment	CH3-bin.2	M_fol_e	1.9979391457425514e-06	4.5471688590527075e-06	1.0	M_X	SC1_X
CH9-bin.5	CH9-bin.2	M_co2_e	1.981645918672331e-06	4.502768535594203e-05	0.024	CM_X	SC1_X
CH9-bin.5	CH9-bin.2	M_acald_e	1.93170435700987e-06	4.385015020770424e-05	0.006	CM_X	SC1_X
CH14-bin.4	CH14-bin.1	M_h2s_e	1.924721530291775e-06	5.6475245014547046e-05	0.118	CD_X	SC1_X
CH9-bin.4	CH9-bin.5	M_co2_e	1.8733386141294015e-06	4.256668705914408e-05	0.237	CM_X	SC1_X
environment	CH9-bin.1	M_ascb__L_e	1.7612380000000002e-06	1.0000000000000003e-05	0.434	CM_X	SC1_X
environment	CH3-bin.2	M_ascb__L_e	1.761238e-06	1e-05	0.065	M_X	SC1_X
environment	CH14-bin.0	M_ascb__L_e	1.761238e-06	9.999999999999999e-06	0.785	CD_X	SC1_X
environment	CH14-bin.4	M_ascb__L_e	1.761238e-06	1e-05	0.018	CD_X	SC1_X
environment	CH14-bin.2	M_ascb__L_e	1.7612379999999997e-06	1.0000000000000003e-05	0.087	CD_X	SC1_X
environment	CH9-bin.5	M_ascb__L_e	1.7612379999999997e-06	1e-05	0.53	CM_X	SC1_X
environment	CH14-bin.4	M_pydxn_e	1.691774e-06	1e-05	0.981	CD_X	SC1_X
environment	CH9-bin.6	M_pydxn_e	1.6917739999999995e-06	1.0000000000000003e-05	1.0	CM_X	SC1_X
CH9-bin.1	CH9-bin.2	M_h2s_e	1.543458663449158e-06	4.528821692710143e-05	0.633	CM_X	SC1_X
CH9-bin.1	CH9-bin.5	M_h2s_e	1.5260691021299902e-06	4.4777971823724516e-05	0.999	CM_X	SC1_X
environment	CH14-bin.1	M_nac_e	1.4736845333648227e-06	1.206935989514299e-05	1.0	CD_X	SC1_X
CH3-bin.2	CH3-bin.0	M_co2_e	1.4649428099442032e-06	3.328696781249964e-05	0.002	M_X	SC1_X
CH9-bin.2	CH9-bin.1	M_co2_e	1.41842582144573e-06	3.222999173918653e-05	0.477	CM_X	SC1_X
CH9-bin.5	CH9-bin.4	M_co2_e	1.4011041030618704e-06	3.183640130112522e-05	0.031	CM_X	SC1_X
CH14-bin.4	environment	M_meoh_e	1.3539258797864934e-06	4.225512004002576e-05	0.366	CD_X	SC1_X
environment	CH9-bin.0	M_ribflv_e	1.1831053638902086e-06	3.126774151228328e-06	1.0	CM_X	SC1_X
environment	CH3-bin.2	M_ribflv_e	1.1470351673352103e-06	3.031445906035484e-06	1.0	M_X	SC1_X
CH14-bin.1	CH14-bin.4	M_istfrnB_e	1.1094741079646586e-06	1.783076287335843e-06	0.001	CD_X	SC1_X
CH14-bin.0	CH14-bin.4	M_h2s_e	1.071043965743048e-06	3.1426608698828904e-05	0.144	CD_X	SC1_X
CH14-bin.4	environment	M_fald_e	1.0606247120189468e-06	3.532366097332458e-05	0.044	CD_X	SC1_X
CH14-bin.4	CH14-bin.1	M_stfrnB_e	1.0098982126983885e-06	1.783076287335843e-06	0.001	CD_X	SC1_X
CH9-bin.0	CH9-bin.5	M_h2s_e	9.524462205873534e-07	2.7946709601516208e-05	0.995	CM_X	SC1_X
CH9-bin.1	CH9-bin.4	M_h2s_e	9.442482276674005e-07	2.7706163812686342e-05	1.0	CM_X	SC1_X
CH9-bin.6	CH9-bin.1	M_istfrnB_e	9.39858280862063e-07	1.5104805078648644e-06	0.002	CM_X	SC1_X
CH9-bin.4	CH9-bin.5	M_acald_e	8.858702902754721e-07	2.010946714084754e-05	0.002	CM_X	SC1_X
CH14-bin.0	CH14-bin.4	M_thym_e	8.762367135685395e-07	6.948022953749765e-06	0.001	CD_X	SC1_X
CH14-bin.1	CH14-bin.4	M_thym_e	8.762367135685395e-07	6.948022953749764e-06	0.006	CD_X	SC1_X
CH14-bin.4	CH14-bin.0	M_h2_e	8.697848838735234e-07	0.00043148372054446044	0.008	CD_X	SC1_X
CH9-bin.1	CH9-bin.6	M_stfrnB_e	8.555054969003495e-07	1.5104805078648644e-06	0.002	CM_X	SC1_X
CH9-bin.5	CH9-bin.6	M_h2s_e	8.507595860890018e-07	2.49630168918864e-05	0.001	CM_X	SC1_X
CH9-bin.2	CH9-bin.6	M_h2s_e	8.168775869898083e-07	2.396885011472173e-05	0.269	CM_X	SC1_X
CH9-bin.0	CH9-bin.4	M_istfrnB_e	7.927039056990941e-07	1.2739833466898602e-06	0.002	CM_X	SC1_X
CH9-bin.4	CH9-bin.0	M_stfrnB_e	7.21558305703199e-07	1.2739833466898602e-06	0.002	CM_X	SC1_X
environment	CH14-bin.1	M_pnto__R_e	6.659786238312345e-07	3.0517784458307273e-06	1.0	CD_X	SC1_X
CH9-bin.0	CH9-bin.4	M_h2s_e	5.88511494501861e-07	1.7268124413213928e-05	0.996	CM_X	SC1_X
CH3-bin.2	CH3-bin.0	M_h2s_e	5.383787056739881e-07	1.5797126407654402e-05	0.065	M_X	SC1_X
environment	CH14-bin.2	M_fol_e	5.360787454983208e-07	1.220077489709545e-06	1.0	CD_X	SC1_X
CH9-bin.2	CH9-bin.5	M_co2_e	5.310956163547251e-07	1.206774938035481e-05	0.217	CM_X	SC1_X
environment	CH14-bin.2	M_nac_e	5.072525055378794e-07	4.154357943264153e-06	1.0	CD_X	SC1_X
CH14-bin.1	CH14-bin.4	M_h2_e	4.635700358347323e-07	0.00022996826859546205	0.175	CD_X	SC1_X
CH3-bin.1	CH3-bin.0	M_thym_e	4.6120042787422735e-07	3.6570382289724646e-06	0.005	M_X	SC1_X
CH3-bin.2	CH3-bin.0	M_thym_e	4.6100518247334887e-07	3.655490051971991e-06	0.324	M_X	SC1_X
CH3-bin.1	CH3-bin.0	M_h2s_e	4.269019975578821e-07	1.2526173022871592e-05	0.002	M_X	SC1_X
CH9-bin.2	CH9-bin.4	M_co2_e	4.2198339255016526e-07	9.588461412880518e-06	0.029	CM_X	SC1_X
environment	CH9-bin.0	M_thm_e	4.148508577238133e-07	1.5633870756141638e-06	1.0	CM_X	SC1_X
CH14-bin.1	CH14-bin.4	M_h2s_e	3.831016598916431e-07	1.1240982016022017e-05	0.118	CD_X	SC1_X
CH14-bin.4	CH14-bin.2	M_h2s_e	3.8128562762669767e-07	1.1187695935151104e-05	0.706	CD_X	SC1_X
CH9-bin.5	CH9-bin.4	M_succ_e	3.6467046953028477e-07	3.1417608857457846e-06	0.024	CM_X	SC1_X
environment	CH14-bin.1	M_thm_e	3.1351682759677923e-07	1.1815045024654963e-06	0.068	CD_X	SC1_X
CH9-bin.0	environment	M_gcald_e	2.8165262396210875e-07	4.690161226842638e-06	0.066	CM_X	SC1_X
environment	CH9-bin.6	M_nac_e	2.674312553167381e-07	2.1902408517905874e-06	1.0	CM_X	SC1_X
CH9-bin.2	CH9-bin.5	M_h2s_e	2.5346182250235093e-07	7.437085470480475e-06	0.268	CM_X	SC1_X
environment	CH14-bin.2	M_pnto__R_e	2.2924035297615382e-07	1.050470305041708e-06	1.0	CD_X	SC1_X
CH14-bin.2	CH14-bin.4	M_h2s_e	1.8850078539068989e-07	5.530996496287937e-06	0.006	CD_X	SC1_X
CH14-bin.0	CH14-bin.4	M_mal__L_e	1.8253805675341186e-07	1.3821164669520573e-06	0.007	CD_X	SC1_X
CH9-bin.5	CH9-bin.4	M_h2s_e	1.6787515628505499e-07	4.925798581167548e-06	0.001	CM_X	SC1_X
CH9-bin.2	CH9-bin.4	M_h2s_e	1.5827757146188494e-07	4.644185918813084e-06	0.269	CM_X	SC1_X
CH3-bin.1	environment	M_gcald_e	7.88738179536701e-08	1.3134297049159242e-06	1.0	M_X	SC1_X
CH14-bin.0	CH14-bin.4	M_h2_e	7.499203986379746e-08	3.720212315894307e-05	0.095	CD_X	SC1_X
CH9-bin.5	environment	M_acald_e	7.135101167699126e-08	1.6196850041539456e-06	0.023	CM_X	SC1_X
CH14-bin.0	environment	M_gcald_e	6.47683721738014e-08	1.078541728537719e-06	0.128	CD_X	SC1_X
CH3-bin.1	CH3-bin.0	M_co2_e	4.999184073705319e-08	1.1359329403209118e-06	0.002	M_X	SC1_X
CH9-bin.0	environment	M_glyc_e	3.8065106447576356e-08	4.133310868582078e-07	0.198	CM_X	SC1_X
CH9-bin.5	environment	M_arg__L_e	2.285309959373202e-08	1.3043388694332415e-07	0.012	CM_X	SC1_X
environment	CH3-bin.0	M_h2s_e	1.1582298389509376e-08	3.3984819574391964e-07	0.002	M_X	SC1_X
environment	CH9-bin.0	M_arg__L_e	2.7669942190967886e-09	1.5792597834102538e-08	0.045	CM_X	SC1_X
environment	CH3-bin.2	M_h2s_e	4.763234291609258e-10	1.3976298360394296e-08	0.001	M_X	SC1_X
environment	CH3-bin.1	M_h2s_e	4.6470578454255535e-10	1.3635413034393424e-08	0.041	M_X	SC1_X
environment	CH9-bin.6	M_arg__L_e	3.971264476532904e-10	2.2665960896446715e-09	0.043	CM_X	SC1_X
environment	CH14-bin.2	M_ura_e	2.100947120459981e-10	1.874396333245883e-09	0.207	CD_X	SC1_X
