donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH7-bin.17	CH7-bin.23	M_asp__D_e	0.0004472531823012924	0.0033858577177800163	0.18	CM_P	SC2_C
CH7-bin.13	CH7-bin.23	M_ac_e	0.00042791075322201713	0.007247332124436517	0.23	CM_P	SC2_C
CH7-bin.17	CH7-bin.9	M_gal_e	0.000425236788673785	0.002360388801411365	0.02	CM_P	SC2_C
CH7-bin.11	environment	M_h2s_e	0.0004249810446671754	0.012469808357408733	0.77	CM_P	SC2_C
CH7-bin.8	CH7-bin.18	M_glc__D_e	0.00041928851388570285	0.0023273713354454145	0.11	CM_P	SC2_C
environment	CH1-bin.4	M_cys__L_e	0.0004149237125723924	0.003424652561429278	0.99	M_P	SC2_C
CH7-bin.23	CH7-bin.18	M_gal_e	0.00041440907394417145	0.002300286718822591	0.08	CM_P	SC2_C
CH7-bin.15	environment	M_ac_e	0.00041349499881998905	0.007003178970562397	0.99	CM_P	SC2_C
CH8-bin.7	CH8-bin.25	M_lac__L_e	0.0004123494063043839	0.004629508613518654	0.55	CM_A	SC2_C
CH1-bin.6	environment	M_but_e	0.0004061192714030291	0.0046628441586672904	0.08	M_P	SC2_C
CH1-bin.3	environment	M_co2_e	0.0004039001913971104	0.009177568284054817	0.85	M_P	SC2_C
CH1-bin.3	environment	M_2mpa_e	0.0004008907442676373	0.004602813007898528	0.35	M_P	SC2_C
CH8-bin.22	CH8-bin.5	M_acald_e	0.00039864625471824406	0.00904936518142585	0.36	CM_A	SC2_C
CH8-bin.5	CH8-bin.21	M_gal_e	0.0003985968103506833	0.0022125165848522073	0.51	CM_A	SC2_C
CH8-bin.17	environment	M_ibt_e	0.00039766490556772264	0.004565775654101612	0.02	CM_A	SC2_C
CH8-bin.8	environment	M_ac_e	0.0003938521829560383	0.006670497425746575	1.0	CM_A	SC2_C
CH8-bin.29	environment	M_ac_e	0.0003933137673682308	0.006661378522899585	0.99	CM_A	SC2_C
CH1-bin.10	environment	M_ac_e	0.00039289982111222503	0.006654367701188862	1.0	M_P	SC2_C
CH8-bin.14	environment	M_ac_e	0.00039179878014780097	0.006635719865181688	1.0	CM_A	SC2_C
CH1-bin.4	CH1-bin.6	M_acald_e	0.000391666918453113	0.008890932581496423	0.01	M_P	SC2_C
CH7-bin.4	environment	M_co2_e	0.0003812080047777002	0.008661948097063138	0.73	CM_P	SC2_C
CH7-bin.4	CH7-bin.23	M_lac__L_e	0.00037761897281970064	0.004239584829198007	0.36	CM_P	SC2_C
CH7-bin.20	environment	M_etoh_e	0.0003718695911976205	0.00807215370250239	0.84	CM_P	SC2_C
CH8-bin.16	environment	M_ac_e	0.0003690449387414459	0.006250348278847537	1.0	CM_A	SC2_C
CH7-bin.1	CH7-bin.15	M_glc__D_e	0.00036082300195053996	0.002002843111838668	0.05	CM_P	SC2_C
CH8-bin.17	environment	M_co2_e	0.0003599255679466702	0.008178360761805297	0.97	CM_A	SC2_C
CH7-bin.1	CH7-bin.9	M_glc__D_e	0.00035951040319082296	0.0019955571866889527	0.01	CM_P	SC2_C
CH8-bin.7	environment	M_co2_e	0.000359370868311199	0.008165756673245523	1.0	CM_A	SC2_C
CH8-bin.6	CH8-bin.22	M_actn__R_e	0.00035580710176428583	0.004038453089551145	0.07	CM_A	SC2_C
CH7-bin.18	CH7-bin.23	M_co2_e	0.0003542994069991444	0.008050521069295139	0.3	CM_P	SC2_C
CH1-bin.3	CH1-bin.9	M_acald_e	0.0003521978376500729	0.007994975021793884	0.06	M_P	SC2_C
CH7-bin.8	CH7-bin.16	M_acald_e	0.0003521478076003831	0.007993839327718424	0.04	CM_P	SC2_C
CH7-bin.23	CH7-bin.16	M_gal_e	0.0003497959892750641	0.001941634773507006	0.03	CM_P	SC2_C
CH7-bin.4	environment	M_etoh_e	0.00034970717674732835	0.007591075334988741	0.37	CM_P	SC2_C
CH7-bin.16	CH7-bin.23	M_ac_e	0.0003442986549801402	0.00583123159175021	0.23	CM_P	SC2_C
CH1-bin.8	CH1-bin.10	M_glc__D_e	0.0003442299742945128	0.0019107391412886473	0.02	M_P	SC2_C
CH7-bin.20	CH7-bin.18	M_glc__D_e	0.0003432547575123491	0.00190532594367057	0.06	CM_P	SC2_C
CH8-bin.9	CH8-bin.2	M_acald_e	0.0003373313759047041	0.007657502789966135	0.48	CM_A	SC2_C
CH1-bin.1	CH1-bin.6	M_acald_e	0.00033712841132345074	0.0076528954455024195	0.01	M_P	SC2_C
CH8-bin.5	environment	M_co2_e	0.00033413267898820394	0.00759228527904666	0.77	CM_A	SC2_C
environment	CH8-bin.14	M_cell3_e	0.0003241888066828906	0.0006426760485336106	0.06	CM_A	SC2_C
CH8-bin.2	environment	M_h2s_e	0.00032367656713660093	0.009497328910606586	0.98	CM_A	SC2_C
CH7-bin.2	CH7-bin.16	M_acald_e	0.000320415818463164	0.007273515596497899	0.58	CM_P	SC2_C
CH8-bin.7	CH8-bin.21	M_glc__D_e	0.0003194536664704826	0.0017732117187188538	0.2	CM_A	SC2_C
CH8-bin.2	environment	M_acald_e	0.00031450183755371314	0.007139266817556209	0.04	CM_A	SC2_C
CH7-bin.2	CH7-bin.6	M_gal_e	0.00031387936835586375	0.001742270108783105	0.75	CM_P	SC2_C
CH8-bin.25	environment	M_lac__L_e	0.0003117469805837632	0.003500030095315844	0.1	CM_A	SC2_C
CH8-bin.8	environment	M_co2_e	0.0003111440895970251	0.007069930119565662	1.0	CM_A	SC2_C
CH8-bin.22	CH8-bin.17	M_acald_e	0.00031072202795860135	0.007053464237104026	0.47	CM_A	SC2_C
CH7-bin.2	CH7-bin.18	M_gal_e	0.0003097458852053993	0.0017193261218114992	0.45	CM_P	SC2_C
CH7-bin.2	CH7-bin.15	M_gal_e	0.00030399761255752236	0.0016874188204046194	0.36	CM_P	SC2_C
CH7-bin.23	CH7-bin.15	M_gal_e	0.00030068298795628984	0.0016690201234949929	0.09	CM_P	SC2_C
CH7-bin.2	environment	M_ppa_e	0.00029985390557052134	0.004103630273962116	0.84	CM_P	SC2_C
CH8-bin.6	CH8-bin.17	M_acald_e	0.0002983266585824407	0.0067720863921702495	0.01	CM_A	SC2_C
CH8-bin.22	CH8-bin.9	M_anhgm_e	0.0002962816395969624	0.0006205649053029278	0.86	CM_A	SC2_C
CH7-bin.2	CH7-bin.9	M_glc__D_e	0.00029403786546902585	0.001632134620827496	0.01	CM_P	SC2_C
CH7-bin.11	CH7-bin.23	M_co2_e	0.0002938487699566796	0.00667693952343652	0.3	CM_P	SC2_C
CH8-bin.25	CH8-bin.22	M_lcts_e	0.0002881427648401073	0.0008417951175536794	0.12	CM_A	SC2_C
CH1-bin.1	CH1-bin.4	M_acald_e	0.00028800351321725434	0.006537748527146178	0.07	M_P	SC2_C
CH7-bin.20	CH7-bin.15	M_glc__D_e	0.0002851452225228075	0.0015827736638635728	0.04	CM_P	SC2_C
CH1-bin.10	CH1-bin.6	M_lac__L_e	0.000284748532756089	0.003196914473324168	0.19	M_P	SC2_C
CH8-bin.6	CH8-bin.21	M_glc__D_e	0.00028372914438144667	0.0015749133491499369	0.13	CM_A	SC2_C
CH8-bin.14	CH8-bin.2	M_acald_e	0.00028257874920723853	0.006414605088649847	0.06	CM_A	SC2_C
CH7-bin.23	CH7-bin.20	M_acald_e	0.0002815376242007977	0.006390971302376211	0.72	CM_P	SC2_C
CH1-bin.8	environment	M_co2_e	0.00027828731463011585	0.006323346428160188	0.76	M_P	SC2_C
CH8-bin.6	environment	M_h2s_e	0.00027782718380822474	0.008152014735810918	1.0	CM_A	SC2_C
CH1-bin.1	CH1-bin.8	M_acald_e	0.0002777250323943551	0.00630442455789821	0.12	M_P	SC2_C
CH7-bin.9	environment	M_co2_e	0.0002757640502057808	0.00626601188847364	1.0	CM_P	SC2_C
CH1-bin.4	CH1-bin.6	M_co2_e	0.00027244723218530233	0.006190645932930442	0.09	M_P	SC2_C
CH1-bin.3	CH1-bin.9	M_co2_e	0.00027196453781212575	0.006179677974349305	0.33	M_P	SC2_C
CH7-bin.23	CH7-bin.6	M_gal_e	0.0002716570059884938	0.0015079037652409744	0.23	CM_P	SC2_C
CH7-bin.11	CH7-bin.4	M_acald_e	0.00027027012980923847	0.0061351964889367755	0.45	CM_P	SC2_C
CH7-bin.20	CH7-bin.2	M_glc__D_e	0.0002687375144147393	0.001491698358277017	0.01	CM_P	SC2_C
CH1-bin.3	CH1-bin.8	M_acald_e	0.0002683216435502367	0.00609096538554623	0.02	M_P	SC2_C
CH7-bin.2	CH7-bin.12	M_glc__D_e	0.0002673058512866612	0.0014837515349895767	0.01	CM_P	SC2_C
environment	CH7-bin.9	M_cellb_e	0.00026690180196124063	0.0007797406743213778	0.73	CM_P	SC2_C
CH7-bin.17	environment	M_ac_e	0.0002661455723385586	0.004507587953007147	0.75	CM_P	SC2_C
CH1-bin.10	CH1-bin.9	M_lac__L_e	0.0002649892470019212	0.0029750740093939937	0.26	M_P	SC2_C
CH7-bin.11	CH7-bin.15	M_glc__D_e	0.0002545836609735701	0.0014131336666764922	0.33	CM_P	SC2_C
CH7-bin.2	CH7-bin.8	M_acald_e	0.00025213752920006803	0.0057235821249255	0.77	CM_P	SC2_C
CH1-bin.8	environment	M_co_e	0.00025163212543997693	0.008983621102387242	0.34	M_P	SC2_C
CH8-bin.22	CH8-bin.21	M_acald_e	0.00025131580093416117	0.0057049286970553515	0.82	CM_A	SC2_C
CH1-bin.4	CH1-bin.9	M_co2_e	0.00025101306400779957	0.0057036109023687965	0.33	M_P	SC2_C
CH8-bin.16	environment	M_co2_e	0.0002505517975621464	0.005693129837015789	1.0	CM_A	SC2_C
CH8-bin.9	environment	M_ibt_e	0.00025054524547832687	0.00287662644110556	0.17	CM_A	SC2_C
CH1-bin.4	environment	M_15dap_e	0.00024951966094706414	0.0023947764486494253	0.05	M_P	SC2_C
CH1-bin.6	CH1-bin.10	M_acald_e	0.0002488876431492061	0.005649808935476979	0.74	M_P	SC2_C
CH7-bin.6	environment	M_isobuta_e	0.00024509143478151853	0.002781817049485596	0.01	CM_P	SC2_C
CH7-bin.2	environment	M_co2_e	0.0002447282806126279	0.005560805749045724	1.0	CM_P	SC2_C
CH7-bin.23	CH7-bin.17	M_hom__L_e	0.00024390271854087683	0.002047558559529452	1.0	CM_P	SC2_C
CH7-bin.6	environment	M_ac_e	0.00024223147511472619	0.004102565635310781	1.0	CM_P	SC2_C
CH1-bin.4	CH1-bin.10	M_glc__D_e	0.00024170863974324537	0.0013416674701021748	0.07	M_P	SC2_C
CH7-bin.1	environment	M_co2_e	0.000240337721640187	0.005461041857784955	1.0	CM_P	SC2_C
CH7-bin.8	CH7-bin.15	M_glc__D_e	0.00023982582859462977	0.0013312164308959362	0.09	CM_P	SC2_C
CH7-bin.1	CH7-bin.18	M_glc__D_e	0.00023696114132533023	0.001315315229659118	0.1	CM_P	SC2_C
CH7-bin.4	CH7-bin.18	M_acald_e	0.00023500983058796307	0.005334779276224748	0.03	CM_P	SC2_C
CH8-bin.5	CH8-bin.2	M_acald_e	0.00023214479241997083	0.005269742225621551	0.02	CM_A	SC2_C
CH8-bin.17	CH8-bin.21	M_glc__D_e	0.00023008354975570115	0.001277139346118413	0.3	CM_A	SC2_C
CH1-bin.10	environment	M_lac__L_e	0.0002298327310958129	0.0025803665338398974	0.32	M_P	SC2_C
environment	CH1-bin.8	M_cys__L_e	0.00022949888508737296	0.0018942131308595888	0.98	M_P	SC2_C
CH7-bin.17	CH7-bin.8	M_gal_e	0.0002280175739925599	0.0012656716034743331	0.01	CM_P	SC2_C
CH8-bin.2	CH8-bin.21	M_glc__D_e	0.00022767741706064838	0.0012637834728276166	0.21	CM_A	SC2_C
CH8-bin.9	CH8-bin.17	M_acald_e	0.00022533224795090207	0.0051150958392937075	0.44	CM_A	SC2_C
CH8-bin.5	environment	M_but_e	0.0002211990019818266	0.0025396885765374727	0.08	CM_A	SC2_C
CH7-bin.9	environment	M_ac_e	0.0002210610622598728	0.003744011866761389	0.94	CM_P	SC2_C
CH7-bin.8	CH7-bin.23	M_ac_e	0.00021881581299401887	0.003705985088959552	0.23	CM_P	SC2_C
CH8-bin.5	CH8-bin.29	M_gal_e	0.00021665262213668116	0.0012025874447098516	0.36	CM_A	SC2_C
CH8-bin.7	CH8-bin.8	M_lac__L_e	0.00021584867490013476	0.002423365438118584	0.55	CM_A	SC2_C
CH8-bin.7	CH8-bin.2	M_acald_e	0.0002136777013913204	0.004850534849209587	0.52	CM_A	SC2_C
CH8-bin.9	environment	M_ac_e	0.00021019291949833814	0.0035599430169473583	0.96	CM_A	SC2_C
CH7-bin.23	CH7-bin.4	M_thym_e	0.00020903371561613042	0.0016575099304999275	0.01	CM_P	SC2_C
CH7-bin.2	CH7-bin.15	M_glc__D_e	0.0002088457432956863	0.0011592533073984256	0.09	CM_P	SC2_C
CH8-bin.6	CH8-bin.2	M_acald_e	0.00020833264516535057	0.0047292007964458375	0.01	CM_A	SC2_C
CH7-bin.2	CH7-bin.23	M_acald_e	0.00020822171489559817	0.004726682652831587	0.04	CM_P	SC2_C
CH1-bin.1	CH1-bin.3	M_acald_e	0.00020594893469135653	0.004675089999440588	0.06	M_P	SC2_C
CH7-bin.20	environment	M_co2_e	0.00020591983484158922	0.0046789860107837875	0.94	CM_P	SC2_C
CH7-bin.11	CH7-bin.20	M_acald_e	0.0002056849776051872	0.004669098110549873	0.74	CM_P	SC2_C
environment	CH7-bin.23	M_cys__L_e	0.00020355592315892792	0.0016800879113861161	1.0	CM_P	SC2_C
CH7-bin.11	CH7-bin.18	M_glc__D_e	0.00020040702148067756	0.0011124119592345139	0.49	CM_P	SC2_C
CH1-bin.4	CH1-bin.8	M_acald_e	0.00019832331081337315	0.004501986516361723	0.11	M_P	SC2_C
CH7-bin.11	CH7-bin.23	M_lys__L_e	0.00019636882889645678	0.0013340735915202007	0.02	CM_P	SC2_C
CH7-bin.17	CH7-bin.6	M_gal_e	0.00019532303595410822	0.0010841919584653483	0.02	CM_P	SC2_C
CH7-bin.2	CH7-bin.11	M_acald_e	0.00019474073553045024	0.004420661201897064	0.03	CM_P	SC2_C
CH7-bin.23	CH7-bin.12	M_acald_e	0.00019370841260686885	0.004397227225006329	0.17	CM_P	SC2_C
CH8-bin.22	CH8-bin.6	M_acald_e	0.00019357621062829694	0.004394226208522055	0.68	CM_A	SC2_C
CH8-bin.9	CH8-bin.5	M_acald_e	0.00018975795311011032	0.004307550851034457	0.31	CM_A	SC2_C
CH1-bin.6	CH1-bin.8	M_asp__D_e	0.00018899076562544913	0.0014307239561484322	0.93	M_P	SC2_C
CH8-bin.5	CH8-bin.21	M_glc__D_e	0.0001885684897616926	0.0010466990707005872	0.08	CM_A	SC2_C
CH1-bin.9	CH1-bin.10	M_acald_e	0.0001882449740296434	0.0042732058645986015	0.04	M_P	SC2_C
CH8-bin.2	CH8-bin.17	M_acald_e	0.00018740820549015958	0.004254211018926541	0.08	CM_A	SC2_C
CH7-bin.6	environment	M_co2_e	0.00018700981358534045	0.004249305572327348	1.0	CM_P	SC2_C
CH7-bin.17	CH7-bin.15	M_gal_e	0.00018679819436952675	0.0010368725798367785	0.01	CM_P	SC2_C
environment	CH7-bin.13	M_cys__L_e	0.00018526572214711755	0.0015291262241019154	1.0	CM_P	SC2_C
CH7-bin.8	CH7-bin.15	M_mal__L_e	0.00018463159129823522	0.0013979680029002134	0.81	CM_P	SC2_C
CH7-bin.11	CH7-bin.23	M_ac_e	0.00018438296128951148	0.003122811353747153	0.23	CM_P	SC2_C
CH8-bin.22	CH8-bin.16	M_anhgm_e	0.00018358506653988775	0.000384520787678013	0.84	CM_A	SC2_C
CH8-bin.6	CH8-bin.5	M_acald_e	0.00018166778258866777	0.004123902048212305	0.02	CM_A	SC2_C
CH7-bin.4	environment	M_h2s_e	0.00018007185664146844	0.005283674580451997	1.0	CM_P	SC2_C
CH8-bin.5	CH8-bin.2	M_mal__L_e	0.00017970484664687014	0.0013606643576646437	0.27	CM_A	SC2_C
CH8-bin.9	CH8-bin.21	M_acald_e	0.00017735453634498788	0.0040259903284494795	0.75	CM_A	SC2_C
CH8-bin.22	CH8-bin.25	M_co2_e	0.00017642891427663022	0.004008882497565985	0.13	CM_A	SC2_C
CH1-bin.8	CH1-bin.9	M_co2_e	0.00017559960821618976	0.003990038701102938	0.3	M_P	SC2_C
CH1-bin.3	CH1-bin.4	M_acald_e	0.00017500469033493657	0.003972648262862786	0.01	M_P	SC2_C
CH8-bin.29	CH8-bin.2	M_acald_e	0.00017182016686086995	0.0039003588195165293	0.49	CM_A	SC2_C
CH8-bin.29	environment	M_2h3mp_e	0.00016996347718817778	0.001295954131575066	0.25	CM_A	SC2_C
CH7-bin.1	CH7-bin.15	M_mal__L_e	0.00016967539755652927	0.0012847247591570117	0.03	CM_P	SC2_C
environment	CH7-bin.6	M_cellb_e	0.0001687654949096211	0.0004930402111789374	1.0	CM_P	SC2_C
CH8-bin.7	environment	M_h2s_e	0.00016674851887908237	0.0048927407478428445	1.0	CM_A	SC2_C
CH7-bin.8	CH7-bin.4	M_mal__L_e	0.0001623756246852278	0.001229453346335602	0.01	CM_P	SC2_C
CH7-bin.1	environment	M_2mpa_e	0.00016112229014304255	0.0018499199184246805	0.26	CM_P	SC2_C
CH7-bin.15	environment	M_succ_e	0.00015911185130673848	0.001370803047304591	0.8	CM_P	SC2_C
environment	CH8-bin.29	M_cellb_e	0.00015792754050840998	0.0004613776528486196	1.0	CM_A	SC2_C
environment	CH1-bin.8	M_cell4_e	0.00015563760493884145	0.00023348816179826672	0.02	M_P	SC2_C
CH7-bin.2	environment	M_gal_e	0.00015476474092051935	0.0008590624589688644	0.24	CM_P	SC2_C
CH7-bin.4	CH7-bin.16	M_acald_e	0.00015448983374540234	0.003506956119199007	0.03	CM_P	SC2_C
CH8-bin.9	environment	M_h2s_e	0.00015317255968721362	0.004494394488603955	1.0	CM_A	SC2_C
CH1-bin.10	environment	M_h2s_e	0.00015303317195319727	0.004490304568941963	1.0	M_P	SC2_C
environment	CH7-bin.15	M_cellb_e	0.00015209275111355711	0.0004443315985176471	0.41	CM_P	SC2_C
CH7-bin.6	CH7-bin.9	M_abt__L_e	0.0001503874265554067	0.0009884460877556303	0.02	CM_P	SC2_C
environment	CH7-bin.4	M_cys__L_e	0.00014998223103982657	0.0012379071528957383	1.0	CM_P	SC2_C
CH7-bin.17	environment	M_co_e	0.0001493292829824958	0.005331265614278271	0.16	CM_P	SC2_C
CH1-bin.9	CH1-bin.6	M_ura_e	0.00014893239281214853	0.0013287261172356775	1.0	M_P	SC2_C
CH8-bin.2	CH8-bin.22	M_ura_e	0.00014851675552369066	0.0013250179372350543	0.9	CM_A	SC2_C
CH7-bin.9	CH7-bin.6	M_arab__L_e	0.0001483949169317089	0.0009884460877556303	0.02	CM_P	SC2_C
CH7-bin.18	environment	M_h2s_e	0.00014796558000627186	0.004341611112599232	0.17	CM_P	SC2_C
CH1-bin.1	CH1-bin.10	M_acald_e	0.00014628463328681003	0.0033206961093336577	0.27	M_P	SC2_C
CH7-bin.11	CH7-bin.23	M_ura_e	0.0001460956161740486	0.0013034173235163577	1.0	CM_P	SC2_C
CH7-bin.11	environment	M_h2_e	0.00014565276227775588	0.07225556219751755	0.59	CM_P	SC2_C
CH1-bin.8	environment	M_ppa_e	0.00014544672720654255	0.001990501313891022	0.01	M_P	SC2_C
CH7-bin.16	CH7-bin.18	M_acald_e	0.00014506819477189988	0.0032930826645517584	0.12	CM_P	SC2_C
CH8-bin.7	CH8-bin.17	M_acald_e	0.0001445026377009442	0.0032802443839823536	0.47	CM_A	SC2_C
CH7-bin.15	CH7-bin.13	M_succ_e	0.00014364565280647687	0.001237556454670178	0.06	CM_P	SC2_C
CH7-bin.17	CH7-bin.23	M_ac_e	0.00013897389615552584	0.0023537384243846673	0.17	CM_P	SC2_C
CH8-bin.21	environment	M_h2s_e	0.00013841069261254473	0.0040612512796807795	1.0	CM_A	SC2_C
CH7-bin.20	CH7-bin.17	M_glc__D_e	0.00013754493923555762	0.0007634794140811635	0.02	CM_P	SC2_C
environment	CH8-bin.29	M_cys__L_e	0.00013419883386111916	0.0011076358525619807	1.0	CM_A	SC2_C
CH1-bin.8	environment	M_h2s_e	0.00013237918389762924	0.003884274544542067	0.9	M_P	SC2_C
CH8-bin.5	environment	M_h2s_e	0.00013134043797365498	0.0038537956260902037	0.97	CM_A	SC2_C
CH7-bin.20	CH7-bin.17	M_ibt_e	0.00013127649156886544	0.0015072464297680567	0.23	CM_P	SC2_C
CH8-bin.7	CH8-bin.5	M_acald_e	0.0001300989729978514	0.0029532777555332152	0.36	CM_A	SC2_C
CH7-bin.16	CH7-bin.23	M_co2_e	0.00012927622406328187	0.002937461776736428	0.3	CM_P	SC2_C
CH1-bin.9	CH1-bin.1	M_lac__L_e	0.00012645936553052866	0.001419778258517799	0.29	M_P	SC2_C
CH8-bin.9	CH8-bin.6	M_acald_e	0.00012557813472757398	0.002850653647192298	0.61	CM_A	SC2_C
CH7-bin.2	CH7-bin.4	M_acald_e	0.00012494774957139967	0.0028363437536070603	0.51	CM_P	SC2_C
CH7-bin.11	CH7-bin.9	M_glc__D_e	0.00012466756182022144	0.0006920001388813292	0.05	CM_P	SC2_C
CH8-bin.8	environment	M_lac__L_e	0.00012329003899801876	0.0013841957543187337	0.12	CM_A	SC2_C
CH7-bin.4	CH7-bin.2	M_cell4_e	0.00012060017441023563	0.00018092486739731948	0.01	CM_P	SC2_C
CH7-bin.8	CH7-bin.16	M_mal__L_e	0.00012011059810517792	0.0009094368508638355	0.07	CM_P	SC2_C
CH7-bin.9	CH7-bin.23	M_glc__D_e	0.00011958781783829592	0.0006638036819229173	0.01	CM_P	SC2_C
CH1-bin.4	CH1-bin.10	M_acald_e	0.00011905253828241946	0.0027025210495323624	0.25	M_P	SC2_C
CH8-bin.17	CH8-bin.22	M_ura_e	0.00011835095730030667	0.0010558885477863244	0.19	CM_A	SC2_C
CH8-bin.7	CH8-bin.21	M_acald_e	0.00011830173223732101	0.002685477573011256	0.82	CM_A	SC2_C
CH7-bin.4	CH7-bin.8	M_acald_e	0.00011707010489665137	0.002657519338257425	0.04	CM_P	SC2_C
CH7-bin.8	CH7-bin.4	M_acald_e	0.00011638494542464549	0.0026419660546223474	0.03	CM_P	SC2_C
CH7-bin.15	environment	M_but_e	0.00011634357417620968	0.0013357946629123387	0.14	CM_P	SC2_C
CH8-bin.14	CH8-bin.21	M_acald_e	0.00011537598282707512	0.002619062362710661	0.09	CM_A	SC2_C
CH1-bin.6	CH1-bin.1	M_lac__L_e	0.00011537011048069895	0.0012952775293163215	0.46	M_P	SC2_C
CH8-bin.14	CH8-bin.17	M_acald_e	0.00011479855311869854	0.002605954570436538	0.05	CM_A	SC2_C
CH7-bin.23	CH7-bin.1	M_acald_e	0.00011464889308654744	0.002602557251966918	0.04	CM_P	SC2_C
CH8-bin.16	environment	M_ppa_e	0.00011399865449126163	0.001560120849088846	0.99	CM_A	SC2_C
CH7-bin.2	CH7-bin.20	M_acald_e	0.00011374145583279597	0.0025819582096048336	0.82	CM_P	SC2_C
CH1-bin.8	CH1-bin.6	M_co2_e	0.00011348288415483251	0.0025785997149441026	0.08	M_P	SC2_C
CH8-bin.16	environment	M_but_e	0.00011322111745098116	0.0012999442856287784	0.02	CM_A	SC2_C
CH8-bin.2	CH8-bin.5	M_glc__D_e	0.00011255441848889684	0.0006247629462613768	0.01	CM_A	SC2_C
CH1-bin.4	CH1-bin.3	M_acald_e	0.00011065069438471491	0.0025117971866394323	0.08	M_P	SC2_C
CH8-bin.8	environment	M_ibt_e	0.00010966974911871611	0.001259169374785051	0.01	CM_A	SC2_C
CH1-bin.10	CH1-bin.4	M_s_e	0.00010953956956991883	0.003416172448773393	0.01	M_P	SC2_C
CH1-bin.3	CH1-bin.6	M_co2_e	0.00010908276994577433	0.0024786187060924195	0.09	M_P	SC2_C
CH7-bin.11	CH7-bin.12	M_acald_e	0.00010890610921599756	0.002472194686691249	0.17	CM_P	SC2_C
CH1-bin.6	CH1-bin.9	M_gua_e	0.00010788826490265617	0.0007138965915349794	1.0	M_P	SC2_C
CH8-bin.2	CH8-bin.21	M_acald_e	0.00010732340061956613	0.0024362668235911353	0.11	CM_A	SC2_C
CH8-bin.22	CH8-bin.6	M_gal_e	0.00010714388434178654	0.0005947303513621382	0.01	CM_A	SC2_C
CH1-bin.8	CH1-bin.9	M_acald_e	0.00010627093240941758	0.002412375543884501	0.09	M_P	SC2_C
CH7-bin.9	CH7-bin.13	M_hxa_e	0.00010439269462702067	0.0009065808535397834	0.56	CM_P	SC2_C
CH8-bin.29	CH8-bin.17	M_acald_e	0.00010425969023340528	0.0023667198661912925	0.45	CM_A	SC2_C
CH8-bin.5	environment	M_acald_e	0.00010323232527066978	0.002343398436195753	0.02	CM_A	SC2_C
CH7-bin.15	CH7-bin.9	M_abt__L_e	0.00010271052166317632	0.0006750817913085472	0.08	CM_P	SC2_C
CH8-bin.5	CH8-bin.17	M_acald_e	0.00010176643026309624	0.0023101222694585596	0.03	CM_A	SC2_C
CH7-bin.23	CH7-bin.17	M_asp__D_e	0.00010137407086587709	0.0007674359709592536	0.38	CM_P	SC2_C
CH7-bin.9	CH7-bin.15	M_arab__L_e	0.00010134969178825654	0.0006750817913085472	0.08	CM_P	SC2_C
CH8-bin.5	CH8-bin.8	M_mal__L_e	0.00010132388830560761	0.0007671902342642509	0.86	CM_A	SC2_C
CH7-bin.4	environment	M_ppa_e	0.00010132231985562804	0.0013866397317604398	0.01	CM_P	SC2_C
CH1-bin.8	CH1-bin.4	M_s_e	0.00010096550395627185	0.003148776047287443	0.02	M_P	SC2_C
CH1-bin.3	environment	M_etoh_e	9.987205777257078e-05	0.002167917517345388	0.18	M_P	SC2_C
CH7-bin.2	CH7-bin.18	M_glc__D_e	9.925201055716077e-05	0.000550924427228719	0.12	CM_P	SC2_C
CH8-bin.2	environment	M_succ_e	9.88460756437067e-05	0.0008515927669352358	0.04	CM_A	SC2_C
CH8-bin.5	CH8-bin.25	M_mal__L_e	9.873214833100039e-05	0.000747566455197722	0.39	CM_A	SC2_C
CH8-bin.29	CH8-bin.5	M_acald_e	9.690772480938395e-05	0.0021998284953687872	0.32	CM_A	SC2_C
CH1-bin.4	CH1-bin.8	M_glc__D_e	9.506266738972234e-05	0.0005276703745195667	0.01	M_P	SC2_C
CH8-bin.29	environment	M_co2_e	9.488868734417122e-05	0.002156095555372617	1.0	CM_A	SC2_C
CH7-bin.23	CH7-bin.9	M_asp__D_e	9.476325278697598e-05	0.0007173898442931082	0.79	CM_P	SC2_C
CH7-bin.23	CH7-bin.15	M_acald_e	9.025642487603484e-05	0.002048842398508023	0.6	CM_P	SC2_C
CH1-bin.8	CH1-bin.3	M_hom__L_e	9.00203706356059e-05	0.0007557192536829275	0.56	M_P	SC2_C
CH7-bin.12	environment	M_co2_e	8.919229543833471e-05	0.002026660049269697	0.99	CM_P	SC2_C
CH8-bin.29	CH8-bin.21	M_acald_e	8.910663474048669e-05	0.002022741887853708	0.77	CM_A	SC2_C
CH8-bin.14	CH8-bin.6	M_acald_e	8.893794024418343e-05	0.00201891248250228	0.08	CM_A	SC2_C
CH1-bin.4	environment	M_h2s_e	8.875502742511312e-05	0.002604253052308431	0.53	M_P	SC2_C
CH8-bin.29	environment	M_2mpa_e	8.875262696083514e-05	0.0010190101709800826	0.7	CM_A	SC2_C
CH7-bin.23	CH7-bin.13	M_ppap_e	8.863266663705266e-05	0.0005829470373859703	1.0	CM_P	SC2_C
CH1-bin.8	CH1-bin.1	M_glc__D_e	8.861816197613049e-05	0.0004918984497613198	0.01	M_P	SC2_C
