CD_X	CH14-bin.1	0.54707294
CD_X	CH14-bin.2	0.18831114
CD_X	CH14-bin.4	0.02741818
CD_X	CH14-bin.0	0.15617491
CM_X	CH9-bin.0	0.70451904
CM_X	CH9-bin.6	0.09662049
CM_X	CH9-bin.5	0.031182658999999998
CM_X	CH9-bin.1	0.022604775
CM_X	CH9-bin.2	0.020385466
CM_X	CH9-bin.4	0.019065527
M_X	CH3-bin.2	0.7415341
M_X	CH3-bin.1	0.21418886
M_X	CH3-bin.0	0.015247839999999999
