donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH8-bin.17	environment	M_co2_e	0.0008654609803450369	0.019665321813359317	0.99	CM_A	SC2_C
CH7-bin.8	CH7-bin.23	M_etoh_e	0.0008647961480965187	0.018772084607093804	0.06	CM_P	SC2_C
CH8-bin.2	CH8-bin.8	M_glyc3p_e	0.0008600218351033443	0.005057238459812112	0.1	CM_A	SC2_C
CH7-bin.1	environment	M_ac_e	0.0008592605282543724	0.014552909415779995	1.0	CM_P	SC2_C
CH7-bin.1	CH7-bin.8	M_glc__D_e	0.0008530812094635432	0.004735251951723586	0.04	CM_P	SC2_C
CH7-bin.8	environment	M_etoh_e	0.0008527008674165861	0.018509532984066802	0.8	CM_P	SC2_C
CH8-bin.8	CH8-bin.16	M_glc__D_e	0.0008516024988462357	0.0047270439789550344	0.01	CM_A	SC2_C
CH1-bin.8	CH1-bin.6	M_glyc_e	0.0008437480224424395	0.009161862915867455	0.32	M_P	SC2_C
CH1-bin.6	CH1-bin.8	M_glyald_e	0.0008416739917585376	0.009343866370461697	0.35	M_P	SC2_C
CH7-bin.16	environment	M_isobuta_e	0.0008366476411937481	0.009496050626001628	0.29	CM_P	SC2_C
CH8-bin.6	CH8-bin.17	M_glc__D_e	0.0008338058772967951	0.004628259143477215	0.01	CM_A	SC2_C
CH7-bin.2	CH7-bin.18	M_glc__D_e	0.0008307757620173231	0.004611439690496778	0.08	CM_P	SC2_C
CH8-bin.7	CH8-bin.8	M_fum_e	0.0008287656281807088	0.007266291777042449	0.34	CM_A	SC2_C
CH7-bin.1	CH7-bin.4	M_glc__D_e	0.0008238595588809706	0.004573049483284823	0.01	CM_P	SC2_C
CH7-bin.11	CH7-bin.17	M_glc__D_e	0.000816127744309753	0.004530132009974461	0.5	CM_P	SC2_C
environment	CH8-bin.5	M_cell3_e	0.0008082113470006086	0.0016022085407114417	0.03	CM_A	SC2_C
CH1-bin.6	CH1-bin.4	M_glc__D_e	0.0008062927664436373	0.004475540374829937	0.06	M_P	SC2_C
CH7-bin.23	CH7-bin.18	M_acald_e	0.0007983027158036047	0.018121662288629103	0.49	CM_P	SC2_C
CH7-bin.1	CH7-bin.17	M_glc__D_e	0.000798264439876254	0.0044309770335846385	0.11	CM_P	SC2_C
environment	CH7-bin.8	M_cell4_e	0.000797141211626509	0.0011958744563658292	0.74	CM_P	SC2_C
CH7-bin.8	CH7-bin.17	M_glc__D_e	0.0007893269322210945	0.004381367043236532	0.19	CM_P	SC2_C
CH8-bin.6	environment	M_acald_e	0.0007863274374163367	0.01784982060946366	0.6	CM_A	SC2_C
CH8-bin.5	CH8-bin.2	M_gal_e	0.0007830356574625042	0.004346445665589287	0.06	CM_A	SC2_C
CH7-bin.2	CH7-bin.17	M_glc__D_e	0.000780419097906149	0.004331921762579135	0.15	CM_P	SC2_C
CH1-bin.6	CH1-bin.8	M_glc__D_e	0.0007789985178783322	0.004324036458958944	0.08	M_P	SC2_C
CH7-bin.20	CH7-bin.17	M_glc__D_e	0.0007772354002047409	0.004314249809912669	0.05	CM_P	SC2_C
environment	CH8-bin.16	M_cell4_e	0.0007715822158103165	0.0011575307478971888	0.61	CM_A	SC2_C
CH8-bin.25	environment	M_co2_e	0.0007632012887353495	0.017341739595663427	0.7	CM_A	SC2_C
CH7-bin.11	CH7-bin.23	M_co2_e	0.0007583386721082506	0.017231249437240834	0.13	CM_P	SC2_C
CH1-bin.8	environment	M_ac_e	0.0007561204356982224	0.012806072019264012	0.98	M_P	SC2_C
environment	CH7-bin.18	M_cell4_e	0.0007521040103836169	0.0011283094656627556	0.25	CM_P	SC2_C
CH1-bin.3	environment	M_2mpa_e	0.0007490755397963065	0.008600484515479958	0.26	M_P	SC2_C
environment	CH7-bin.20	M_cellb_e	0.0007243605048396185	0.002116184095967399	0.97	CM_P	SC2_C
CH1-bin.6	CH1-bin.4	M_acald_e	0.0007154158170984357	0.016240109894090575	0.46	M_P	SC2_C
environment	CH7-bin.4	M_cell4_e	0.000692211894011535	0.0010384590714510198	0.7	CM_P	SC2_C
CH1-bin.9	CH1-bin.8	M_glyald_e	0.0006911986946785351	0.007673360828246449	0.06	M_P	SC2_C
environment	CH8-bin.16	M_cellb_e	0.0006839095278925025	0.0019980085279872207	0.39	CM_A	SC2_C
CH1-bin.4	environment	M_dhptd_e	0.0006815337042927547	0.0051586671866160946	0.01	M_P	SC2_C
CH1-bin.1	environment	M_ac_e	0.0006732685729894139	0.011402847254151806	1.0	M_P	SC2_C
environment	CH7-bin.4	M_cell5_e	0.0006698772707124704	0.0008083313331059178	0.09	CM_P	SC2_C
CH7-bin.8	CH7-bin.4	M_glc__D_e	0.000659569370383852	0.0036611135185725878	0.01	CM_P	SC2_C
CH7-bin.4	environment	M_ac_e	0.0006582045765502807	0.011147715116214898	1.0	CM_P	SC2_C
CH8-bin.16	CH8-bin.17	M_cellb_e	0.0006509278039657371	0.0019016540205767682	0.04	CM_A	SC2_C
environment	CH1-bin.8	M_cell5_e	0.0006476573558208264	0.0007815188792264788	0.25	M_P	SC2_C
CH7-bin.2	environment	M_co_e	0.0006450575374880243	0.023029462140014643	0.98	CM_P	SC2_C
CH1-bin.6	CH1-bin.8	M_acald_e	0.0006385804171800042	0.014495927967148315	0.37	M_P	SC2_C
environment	CH1-bin.9	M_cys__L_e	0.0006365351306208891	0.005253764968036662	1.0	M_P	SC2_C
environment	CH7-bin.12	M_cell4_e	0.0006266956762424122	0.0009401713776709816	0.3	CM_P	SC2_C
environment	CH7-bin.11	M_cell4_e	0.0006234524334534115	0.0009353058517759588	0.01	CM_P	SC2_C
CH7-bin.11	CH7-bin.18	M_glc__D_e	0.0006184033250824878	0.0034326105411355305	0.21	CM_P	SC2_C
CH7-bin.16	CH7-bin.23	M_co2_e	0.0006086185643576312	0.013829254237326736	0.14	CM_P	SC2_C
CH1-bin.8	environment	M_glyc_e	0.0006069458137809647	0.006590539112760016	0.04	M_P	SC2_C
CH7-bin.13	CH7-bin.23	M_co2_e	0.0006050034948238636	0.013747111301511345	0.19	CM_P	SC2_C
CH7-bin.8	environment	M_2mpa_e	0.0005953056475013742	0.0068349808948581885	0.22	CM_P	SC2_C
CH1-bin.9	CH1-bin.4	M_acald_e	0.0005902641504639556	0.01339913717445487	0.09	M_P	SC2_C
CH1-bin.8	CH1-bin.9	M_glyc_e	0.0005883012288983961	0.006388086335065948	0.07	M_P	SC2_C
CH7-bin.20	environment	M_ac_e	0.0005873782597321694	0.009948161617578943	1.0	CM_P	SC2_C
CH1-bin.6	CH1-bin.10	M_glc__D_e	0.0005792792050010488	0.0032154418074676026	0.03	M_P	SC2_C
CH8-bin.5	environment	M_etoh_e	0.0005763149035537382	0.012510037369676659	0.97	CM_A	SC2_C
CH8-bin.22	environment	M_h2s_e	0.0005689743351009179	0.01669486441342099	0.07	CM_A	SC2_C
environment	CH8-bin.7	M_cys__L_e	0.0005655133520506594	0.004667573076544405	0.91	CM_A	SC2_C
CH8-bin.7	CH8-bin.5	M_acald_e	0.0005643228473497695	0.012810263398810723	0.89	CM_A	SC2_C
environment	CH1-bin.8	M_cellb_e	0.0005600337718185771	0.0016361115124429793	0.75	M_P	SC2_C
CH8-bin.22	CH8-bin.17	M_g3pg_e	0.0005570447274091079	0.002272318236925053	0.03	CM_A	SC2_C
