donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH15-bin.15	CH15-bin.10	M_h2s_e	2.0519237629020526e-08	6.020761727723684e-07	0.6	CD_P	SC1_C
CH15-bin.23	CH15-bin.15	M_h2s_e	2.034713867423477e-08	5.970264393510356e-07	0.1	CD_P	SC1_C
CH15-bin.6	CH15-bin.15	M_h2s_e	1.8301926608380058e-08	5.370157569182666e-07	0.1	CD_P	SC1_C
CH15-bin.10	CH15-bin.16	M_h2s_e	1.5593602733117312e-08	4.5754802507914464e-07	0.2	CD_P	SC1_C
CH15-bin.0	environment	M_ura_e	1.2994897749327275e-08	1.1593622921319119e-07	0.3	CD_P	SC1_C
CH15-bin.5	CH15-bin.15	M_h2s_e	1.2437684797383738e-08	3.64946972998983e-07	0.1	CD_P	SC1_C
CH15-bin.16	environment	M_s_e	1.1849648380728552e-08	3.6955086170991904e-07	0.2	CD_P	SC1_C
CH15-bin.23	environment	M_thym_e	1.1519138359196264e-08	9.133974471483344e-08	0.2	CD_P	SC1_C
CH15-bin.10	CH15-bin.15	M_h2s_e	5.346489518694987e-09	1.5687687843873931e-07	0.1	CD_P	SC1_C
CH15-bin.12	environment	M_s_e	3.105803413028442e-09	9.68596105731621e-08	0.2	CD_P	SC1_C
