donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH8-bin.6	CH8-bin.2	M_glc__D_e	0.0010760729984793625	0.005973026611910399	0.2	CM_A	SC2_C
environment	CH8-bin.9	M_cell4_e	0.001033467129821981	0.0015504115507038673	1.0	CM_A	SC2_C
CH8-bin.5	CH8-bin.9	M_gal_e	0.0009568993907151298	0.005311522112105048	0.1	CM_A	SC2_C
CH8-bin.7	CH8-bin.8	M_fum_e	0.0009144312948196737	0.008017374722458524	0.9	CM_A	SC2_C
CH8-bin.7	CH8-bin.17	M_glc__D_e	0.0008622089201581208	0.004785917714140796	0.1	CM_A	SC2_C
CH8-bin.6	CH8-bin.17	M_acald_e	0.0008098600837393444	0.01838401730074512	0.8	CM_A	SC2_C
CH8-bin.9	CH8-bin.8	M_glyc3p_e	0.0008061751802325929	0.004740600715478713	0.2	CM_A	SC2_C
environment	CH8-bin.16	M_cell4_e	0.0007609960469329645	0.001141649334708967	0.3	CM_A	SC2_C
CH8-bin.5	CH8-bin.2	M_glc__D_e	0.0007588375103967149	0.0042121274765936235	0.1	CM_A	SC2_C
environment	CH8-bin.7	M_cys__L_e	0.000734425939307127	0.006061725560670225	1.0	CM_A	SC2_C
environment	CH8-bin.16	M_cellb_e	0.0007154139348620718	0.0020900471255314752	0.7	CM_A	SC2_C
CH8-bin.25	environment	M_ac_e	0.0006150609482648973	0.01041701087267097	1.0	CM_A	SC2_C
environment	CH8-bin.21	M_cell4_e	0.0005787585334984873	0.0008682558830478256	1.0	CM_A	SC2_C
environment	CH8-bin.29	M_cellb_e	0.0005760772470751832	0.0016829817475748539	1.0	CM_A	SC2_C
CH8-bin.5	environment	M_etoh_e	0.0005590292682485804	0.012134818991160506	0.9	CM_A	SC2_C
CH8-bin.7	environment	M_ac_e	0.0005210152579378706	0.0088242012796897	0.7	CM_A	SC2_C
CH8-bin.6	CH8-bin.2	M_acald_e	0.0005167774845171461	0.011730972308367902	0.6	CM_A	SC2_C
CH8-bin.7	CH8-bin.5	M_acald_e	0.0004785852912618518	0.010864000400928251	0.9	CM_A	SC2_C
CH8-bin.2	environment	M_co2_e	0.00047335434422890205	0.01075573101782347	0.4	CM_A	SC2_C
CH8-bin.25	CH8-bin.8	M_lac__L_e	0.0004454768898629071	0.005001435838667058	0.3	CM_A	SC2_C
CH8-bin.9	environment	M_2mpa_e	0.00040253983957807746	0.004621747037817389	1.0	CM_A	SC2_C
CH8-bin.22	CH8-bin.17	M_g3pg_e	0.00039458726224785094	0.001609615508317367	0.2	CM_A	SC2_C
CH8-bin.25	environment	M_co_e	0.0003928809085917532	0.014026401497736646	0.7	CM_A	SC2_C
CH8-bin.5	environment	M_co2_e	0.0003809914070738672	0.008657026484596899	1.0	CM_A	SC2_C
CH8-bin.5	environment	M_2mpa_e	0.0003773230855567047	0.004332221761701102	0.7	CM_A	SC2_C
CH8-bin.6	environment	M_h2s_e	0.0003747756107433674	0.010996678796958035	1.0	CM_A	SC2_C
CH8-bin.21	environment	M_ac_e	0.00036820709216995175	0.00623615804799398	1.0	CM_A	SC2_C
CH8-bin.5	environment	M_ac_e	0.00036110576991590275	0.006115886144307926	1.0	CM_A	SC2_C
CH8-bin.25	environment	M_co2_e	0.000343959999449373	0.007815585258850316	0.5	CM_A	SC2_C
CH8-bin.14	environment	M_ac_e	0.0003228243968430179	0.005467531732202952	1.0	CM_A	SC2_C
environment	CH8-bin.14	M_cellb_e	0.00032215725766463767	0.0009411668092275731	0.9	CM_A	SC2_C
CH8-bin.9	environment	M_co2_e	0.0003218215567810334	0.0073125474450069505	1.0	CM_A	SC2_C
CH8-bin.2	environment	M_h2s_e	0.0003152139163304654	0.009249017521022555	1.0	CM_A	SC2_C
environment	CH8-bin.2	M_cell4_e	0.0002806285270917271	0.00042100004664393415	0.1	CM_A	SC2_C
CH8-bin.16	environment	M_ac_e	0.0002591724776900453	0.004389487782650627	1.0	CM_A	SC2_C
environment	CH8-bin.14	M_cell5_e	0.0002538110621370741	0.00030627018288899624	0.4	CM_A	SC2_C
CH8-bin.17	CH8-bin.22	M_4abutn_e	0.00024884711112194385	0.002823704083745827	0.4	CM_A	SC2_C
CH8-bin.14	environment	M_btd_RR_e	0.0002456699563455069	0.0027260133237629017	0.1	CM_A	SC2_C
CH8-bin.29	environment	M_co2_e	0.00024298142693410701	0.005521113099083311	1.0	CM_A	SC2_C
CH8-bin.16	environment	M_co2_e	0.00022936020929047169	0.0052116067960433915	1.0	CM_A	SC2_C
CH8-bin.7	CH8-bin.16	M_glc__D_e	0.0002283943699938407	0.0012677631089261865	0.1	CM_A	SC2_C
CH8-bin.8	environment	M_ac_e	0.00022734136772639734	0.0038503785780816873	1.0	CM_A	SC2_C
CH8-bin.7	environment	M_h2s_e	0.00022566242467856877	0.006621394588113212	0.9	CM_A	SC2_C
CH8-bin.6	CH8-bin.5	M_acald_e	0.000219347042502065	0.004979230246299066	0.9	CM_A	SC2_C
CH8-bin.29	environment	M_isobuta_e	0.000212904086776814	0.002416486806358042	0.9	CM_A	SC2_C
CH8-bin.7	CH8-bin.14	M_acald_e	0.00021237582746222333	0.00482098200012311	0.7	CM_A	SC2_C
CH8-bin.7	CH8-bin.17	M_man1p_e	0.0002122107499368335	0.0008221414884843398	1.0	CM_A	SC2_C
CH8-bin.17	environment	M_h2s_e	0.00020828949615615594	0.006111637524827938	0.9	CM_A	SC2_C
CH8-bin.21	environment	M_co2_e	0.00020654154127793117	0.004693112652448475	1.0	CM_A	SC2_C
CH8-bin.8	CH8-bin.25	M_lac__L_e	0.00018148537387055485	0.002037563504920353	0.1	CM_A	SC2_C
environment	CH8-bin.21	M_cys__L_e	0.00017931002335682298	0.001479969720148855	0.9	CM_A	SC2_C
CH8-bin.2	CH8-bin.22	M_ura_e	0.00016900845589590635	0.001507838188471292	1.0	CM_A	SC2_C
CH8-bin.17	CH8-bin.25	M_glyc3p_e	0.0001678991914927624	0.0009873077797920376	0.2	CM_A	SC2_C
CH8-bin.17	environment	M_ppa_e	0.00015751023778061272	0.002155595669116532	1.0	CM_A	SC2_C
CH8-bin.22	environment	M_btn_e	0.00015259000530695548	0.0006271627137906146	0.3	CM_A	SC2_C
CH8-bin.8	environment	M_co2_e	0.00015029109155895648	0.0034149693034221345	0.6	CM_A	SC2_C
CH8-bin.17	CH8-bin.25	M_lac__L_e	0.00014336813140272627	0.0016096155083173674	0.2	CM_A	SC2_C
CH8-bin.22	CH8-bin.25	M_co2_e	0.00013431750540843394	0.0030520116204100006	0.2	CM_A	SC2_C
CH8-bin.7	CH8-bin.25	M_co2_e	0.00012434100179417753	0.0028253218462872217	0.2	CM_A	SC2_C
CH8-bin.7	CH8-bin.21	M_acald_e	0.00012172391422779487	0.0027631619214343573	0.3	CM_A	SC2_C
CH8-bin.6	CH8-bin.25	M_co2_e	0.0001138087700880576	0.00258600461464133	0.2	CM_A	SC2_C
CH8-bin.14	CH8-bin.2	M_glc__D_e	0.00011344951015667484	0.0006297313883273821	0.1	CM_A	SC2_C
environment	CH8-bin.25	M_cys__L_e	0.00011297607172656247	0.00093246970875661	1.0	CM_A	SC2_C
CH8-bin.25	environment	M_h2s_e	0.00011275907761664663	0.003308580714556191	0.8	CM_A	SC2_C
CH8-bin.7	environment	M_but_e	0.00010813346828372622	0.0012415306203059605	0.4	CM_A	SC2_C
CH8-bin.22	CH8-bin.25	M_g3pg_e	0.00010697436721425051	0.00043637394547302647	0.9	CM_A	SC2_C
CH8-bin.17	CH8-bin.8	M_glyc3p_e	0.00010582815877446911	0.0006223077285253296	0.2	CM_A	SC2_C
CH8-bin.8	environment	M_h2s_e	0.00010503099132416855	0.003081822942072034	0.8	CM_A	SC2_C
CH8-bin.21	environment	M_h2s_e	0.00010321353456636459	0.003028495063682913	1.0	CM_A	SC2_C
CH8-bin.9	environment	M_acald_e	9.600298847278852e-05	0.0021792907644711417	0.7	CM_A	SC2_C
CH8-bin.6	CH8-bin.14	M_acald_e	9.085052652941364e-05	0.002062328647915066	0.7	CM_A	SC2_C
CH8-bin.16	CH8-bin.25	M_akg_e	9.042661764123052e-05	0.0006276048006048673	0.5	CM_A	SC2_C
environment	CH8-bin.2	M_cys__L_e	8.933810410239068e-05	0.000737369202523242	1.0	CM_A	SC2_C
CH8-bin.22	CH8-bin.8	M_co2_e	8.844068656807312e-05	0.0020095817168582484	0.3	CM_A	SC2_C
CH8-bin.16	environment	M_h2s_e	8.33667352319397e-05	0.0024461495983644664	1.0	CM_A	SC2_C
CH8-bin.16	environment	M_ppa_e	7.357246984573585e-05	0.0010068710427989425	0.7	CM_A	SC2_C
CH8-bin.6	CH8-bin.8	M_co2_e	7.106702092829268e-05	0.0016148109141956321	0.3	CM_A	SC2_C
CH8-bin.7	CH8-bin.8	M_co2_e	7.04238954797566e-05	0.0016001975818801986	0.3	CM_A	SC2_C
CH8-bin.5	CH8-bin.8	M_mal__L_e	6.941358027291259e-05	0.0005255761676859077	0.2	CM_A	SC2_C
CH8-bin.29	environment	M_ac_e	6.893403215643953e-05	0.0011675047237130257	0.8	CM_A	SC2_C
CH8-bin.14	environment	M_co2_e	6.634525308027458e-05	0.0015075211733892582	0.8	CM_A	SC2_C
CH8-bin.9	CH8-bin.17	M_acald_e	5.971279200263466e-05	0.0013554946382634014	0.8	CM_A	SC2_C
environment	CH8-bin.16	M_cys__L_e	5.946344859629355e-05	0.0004907929948958636	1.0	CM_A	SC2_C
CH8-bin.8	CH8-bin.9	M_asp__L_e	5.914646459888825e-05	0.00044775872272417297	0.1	CM_A	SC2_C
CH8-bin.7	CH8-bin.9	M_man1p_e	5.54687530682259e-05	0.0002148956319387954	1.0	CM_A	SC2_C
CH8-bin.7	CH8-bin.2	M_co2_e	5.407062034962713e-05	0.0012286124666180513	0.6	CM_A	SC2_C
CH8-bin.29	environment	M_h2s_e	5.395199354054528e-05	0.001583061240949311	1.0	CM_A	SC2_C
CH8-bin.17	CH8-bin.25	M_co2_e	5.326795090231386e-05	0.0012103739170477702	0.2	CM_A	SC2_C
CH8-bin.6	CH8-bin.21	M_acald_e	5.1386496548760624e-05	0.0011664857430868833	0.3	CM_A	SC2_C
environment	CH8-bin.22	M_cys__L_e	5.100261258113802e-05	0.00042095985966361264	0.7	CM_A	SC2_C
CH8-bin.14	environment	M_h2s_e	5.088586692982164e-05	0.001493094849000659	1.0	CM_A	SC2_C
environment	CH8-bin.21	M_cellb_e	4.840748017077557e-05	0.00014142010639568714	0.1	CM_A	SC2_C
CH8-bin.22	CH8-bin.2	M_co2_e	4.679792250186904e-05	0.0010633595587741065	0.6	CM_A	SC2_C
CH8-bin.16	CH8-bin.5	M_akg_e	4.401352821739147e-05	0.00030547533813979306	0.2	CM_A	SC2_C
CH8-bin.6	CH8-bin.2	M_co2_e	4.336453265830709e-05	0.000985344815512721	0.6	CM_A	SC2_C
CH8-bin.9	CH8-bin.2	M_acald_e	4.1891944679769587e-05	0.0009509571482999696	0.6	CM_A	SC2_C
CH8-bin.5	environment	M_h2s_e	4.0486044345090044e-05	0.0011879428987902293	0.5	CM_A	SC2_C
CH8-bin.25	environment	M_h2_e	4.005719579396208e-05	0.01987161216090985	0.9	CM_A	SC2_C
CH8-bin.2	CH8-bin.7	M_rib__D_e	3.959905437245755e-05	0.0002637659778555017	1.0	CM_A	SC2_C
CH8-bin.17	CH8-bin.8	M_urea_e	3.642205129377104e-05	0.0006064772399641502	0.3	CM_A	SC2_C
CH8-bin.21	CH8-bin.17	M_acald_e	3.584073952832665e-05	0.0008135933462950179	0.4	CM_A	SC2_C
CH8-bin.2	environment	M_h2_e	3.442841549350379e-05	0.017079281423506194	0.2	CM_A	SC2_C
CH8-bin.22	CH8-bin.8	M_g3pg_e	3.227812086784501e-05	0.00013167014979715988	0.5	CM_A	SC2_C
CH8-bin.21	environment	M_pta_e	3.2238620156652335e-05	0.0003188047490160767	1.0	CM_A	SC2_C
CH8-bin.2	CH8-bin.17	M_gua_e	3.064651941948182e-05	0.0002027880027148345	0.2	CM_A	SC2_C
CH8-bin.7	CH8-bin.29	M_man1p_e	2.9446909609529793e-05	0.00011408246804108097	0.9	CM_A	SC2_C
CH8-bin.7	CH8-bin.14	M_man1p_e	2.843112393157567e-05	0.00011014713701047642	1.0	CM_A	SC2_C
CH8-bin.2	CH8-bin.7	M_ura_e	2.7984171641281532e-05	0.00024966563033655703	1.0	CM_A	SC2_C
CH8-bin.2	CH8-bin.7	M_gua_e	2.7776388257981934e-05	0.00018379634634421984	1.0	CM_A	SC2_C
CH8-bin.22	CH8-bin.2	M_anhgm_e	2.7434171271609995e-05	5.746115054712794e-05	0.3	CM_A	SC2_C
CH8-bin.17	CH8-bin.2	M_co2_e	2.654074357049024e-05	0.0006030685095374916	0.6	CM_A	SC2_C
CH8-bin.16	CH8-bin.9	M_akg_e	2.524792378457343e-05	0.00017523289697036226	1.0	CM_A	SC2_C
CH8-bin.21	CH8-bin.2	M_acald_e	2.367445127218909e-05	0.00053741569749183	0.2	CM_A	SC2_C
CH8-bin.25	CH8-bin.6	M_arg__L_e	2.296646843626675e-05	0.00013108093872417432	0.2	CM_A	SC2_C
CH8-bin.16	CH8-bin.6	M_arg__L_e	2.2966468436266746e-05	0.00013108093872417432	0.3	CM_A	SC2_C
CH8-bin.16	CH8-bin.25	M_arg__L_e	2.2934117652652297e-05	0.0001308962968800696	0.4	CM_A	SC2_C
CH8-bin.25	CH8-bin.21	M_arg__L_e	2.262984150018947e-05	0.00012915964312301115	0.3	CM_A	SC2_C
CH8-bin.22	CH8-bin.25	M_lys__L_e	2.2352784132444088e-05	0.00015185841447254008	0.2	CM_A	SC2_C
CH8-bin.5	CH8-bin.25	M_lys__L_e	2.2352784132444088e-05	0.00015185841447254008	0.5	CM_A	SC2_C
CH8-bin.16	CH8-bin.25	M_lys__L_e	2.2352784132444084e-05	0.00015185841447254008	0.3	CM_A	SC2_C
CH8-bin.6	environment	M_ppap_e	2.228155333463765e-05	0.00014654828741612636	1.0	CM_A	SC2_C
CH8-bin.16	CH8-bin.21	M_arg__L_e	2.2127468113527125e-05	0.00012629235095327747	0.7	CM_A	SC2_C
CH8-bin.17	CH8-bin.8	M_co2_e	2.0232095442665424e-05	0.00045972109300640587	0.3	CM_A	SC2_C
CH8-bin.8	environment	M_h2_e	1.9518548650244023e-05	0.009682780360275834	0.7	CM_A	SC2_C
CH8-bin.2	CH8-bin.29	M_glyc3p_e	1.9400590717143875e-05	0.00011408246804108652	0.1	CM_A	SC2_C
CH8-bin.9	environment	M_h2s_e	1.909940575363704e-05	0.0005604154172917609	0.5	CM_A	SC2_C
CH8-bin.2	CH8-bin.8	M_co2_e	1.9059742960722958e-05	0.0004330824699376942	0.2	CM_A	SC2_C
CH8-bin.14	CH8-bin.8	M_mal__L_e	1.88783370765298e-05	0.00014294038737023917	0.7	CM_A	SC2_C
CH8-bin.9	CH8-bin.25	M_co2_e	1.7987044612198924e-05	0.00040870822463783777	0.2	CM_A	SC2_C
CH8-bin.9	CH8-bin.5	M_acald_e	1.7360036257127268e-05	0.0003940769687265	0.9	CM_A	SC2_C
CH8-bin.2	CH8-bin.25	M_ura_e	1.6332854761644587e-05	0.00014571639037712434	1.0	CM_A	SC2_C
CH8-bin.2	CH8-bin.6	M_gua_e	1.6289326445482367e-05	0.00010778646443450371	1.0	CM_A	SC2_C
CH8-bin.2	CH8-bin.25	M_gua_e	1.6266381146925693e-05	0.00010763463540614604	1.0	CM_A	SC2_C
CH8-bin.21	environment	M_acald_e	1.6146548654827006e-05	0.00036653051036554204	0.3	CM_A	SC2_C
CH8-bin.25	CH8-bin.5	M_arg__L_e	1.5906546669213644e-05	9.078649053277526e-05	0.1	CM_A	SC2_C
CH8-bin.16	CH8-bin.5	M_arg__L_e	1.590654666921364e-05	9.078649053277524e-05	0.3	CM_A	SC2_C
CH8-bin.5	CH8-bin.21	M_xyl__D_e	1.5122497048973547e-05	0.00010072968369956303	0.1	CM_A	SC2_C
CH8-bin.2	CH8-bin.9	M_gua_e	1.4724156404684839e-05	9.742973510619183e-05	1.0	CM_A	SC2_C
CH8-bin.16	CH8-bin.9	M_s_e	1.4691221648745924e-05	0.00045817001867288094	0.7	CM_A	SC2_C
CH8-bin.6	environment	M_ac_e	1.4048974098651641e-05	0.00023794116070672235	1.0	CM_A	SC2_C
CH8-bin.21	CH8-bin.25	M_co2_e	1.397173833477038e-05	0.0003174709627414621	0.2	CM_A	SC2_C
CH8-bin.29	CH8-bin.25	M_co2_e	1.3912009826843942e-05	0.0003161137896782272	0.2	CM_A	SC2_C
CH8-bin.16	CH8-bin.25	M_co2_e	1.3690179880725801e-05	0.0003110732882837978	0.2	CM_A	SC2_C
CH8-bin.25	CH8-bin.29	M_arg__L_e	1.2524180051923856e-05	7.14816595556481e-05	0.3	CM_A	SC2_C
CH8-bin.2	CH8-bin.5	M_ura_e	1.1314256867222937e-05	0.00010094210072589351	1.0	CM_A	SC2_C
CH8-bin.25	CH8-bin.9	M_arg__L_e	1.129407875299101e-05	6.446086602627279e-05	0.3	CM_A	SC2_C
CH8-bin.16	CH8-bin.9	M_arg__L_e	1.1294078752991008e-05	6.446086602627279e-05	0.7	CM_A	SC2_C
CH8-bin.2	CH8-bin.5	M_gua_e	1.1230248142522137e-05	7.431054599193214e-05	1.0	CM_A	SC2_C
CH8-bin.9	CH8-bin.8	M_co2_e	1.1159565908335327e-05	0.0002535717494708035	0.3	CM_A	SC2_C
CH8-bin.22	CH8-bin.9	M_lys__L_e	1.1007796688059431e-05	7.478381851585505e-05	0.1	CM_A	SC2_C
CH8-bin.16	CH8-bin.9	M_lys__L_e	1.1007796688059431e-05	7.478381851585505e-05	0.2	CM_A	SC2_C
CH8-bin.7	CH8-bin.25	M_quin_e	1.0489066911867185e-05	5.4871132453994574e-05	1.0	CM_A	SC2_C
CH8-bin.6	CH8-bin.22	M_h2s_e	1.0222575056054998e-05	0.0002999511471577839	0.9	CM_A	SC2_C
CH8-bin.16	CH8-bin.29	M_arg__L_e	9.82729940371515e-06	5.608923437825235e-05	0.7	CM_A	SC2_C
CH8-bin.25	CH8-bin.16	M_arg__L_e	9.669989047104904e-06	5.5191386749970774e-05	0.2	CM_A	SC2_C
CH8-bin.7	CH8-bin.16	M_quin_e	9.468386409052608e-06	4.953167799787091e-05	1.0	CM_A	SC2_C
CH8-bin.5	CH8-bin.16	M_lys__L_e	9.42487437305167e-06	6.402989759191161e-05	0.4	CM_A	SC2_C
CH8-bin.25	CH8-bin.2	M_co2_e	9.400505370845659e-06	0.00021360173078189157	0.2	CM_A	SC2_C
CH8-bin.5	CH8-bin.21	M_lys__L_e	9.233136794346697e-06	6.272728738799168e-05	0.2	CM_A	SC2_C
CH8-bin.9	environment	M_ac_e	9.142539942000663e-06	0.00015484309034465314	1.0	CM_A	SC2_C
CH8-bin.22	environment	M_h2s_e	9.128049448811983e-06	0.0002678355393304143	0.1	CM_A	SC2_C
CH8-bin.9	CH8-bin.25	M_quin_e	8.990945241569789e-06	4.703405473356513e-05	1.0	CM_A	SC2_C
CH8-bin.22	CH8-bin.16	M_anhgm_e	8.908455408518347e-06	1.8658850391481432e-05	1.0	CM_A	SC2_C
CH8-bin.21	CH8-bin.25	M_quin_e	8.80240346636917e-06	4.604774195597766e-05	0.9	CM_A	SC2_C
CH8-bin.29	CH8-bin.8	M_co2_e	8.741255905849481e-06	0.00019862202265077947	0.3	CM_A	SC2_C
CH8-bin.25	CH8-bin.8	M_arg__L_e	8.70218225718846e-06	4.966763707648815e-05	0.3	CM_A	SC2_C
CH8-bin.16	CH8-bin.8	M_arg__L_e	8.702182257188458e-06	4.966763707648815e-05	0.7	CM_A	SC2_C
CH8-bin.22	CH8-bin.8	M_lys__L_e	8.481599528797347e-06	5.7621558415389026e-05	0.2	CM_A	SC2_C
CH8-bin.5	CH8-bin.8	M_lys__L_e	8.481599528797345e-06	5.7621558415389026e-05	0.5	CM_A	SC2_C
CH8-bin.16	CH8-bin.8	M_lys__L_e	8.481599528797345e-06	5.762155841538903e-05	0.3	CM_A	SC2_C
CH8-bin.16	CH8-bin.8	M_co2_e	8.473956624755312e-06	0.0001925483503506132	0.3	CM_A	SC2_C
CH8-bin.21	CH8-bin.5	M_acald_e	8.387418427829153e-06	0.00019039640128186327	0.4	CM_A	SC2_C
CH8-bin.9	CH8-bin.5	M_arab__D_e	8.194694229894942e-06	5.458417053207359e-05	0.2	CM_A	SC2_C
CH8-bin.29	CH8-bin.21	M_orn_e	8.084248989274913e-06	6.070696193147109e-05	1.0	CM_A	SC2_C
CH8-bin.21	CH8-bin.16	M_quin_e	8.07151315724387e-06	4.2224258008517906e-05	0.9	CM_A	SC2_C
CH8-bin.2	CH8-bin.9	M_ura_e	8.044259879521912e-06	7.17682566829747e-05	1.0	CM_A	SC2_C
CH8-bin.5	CH8-bin.8	M_co2_e	7.771325243552077e-06	0.00017658290240861802	0.3	CM_A	SC2_C
CH8-bin.5	CH8-bin.2	M_co2_e	7.737653873613494e-06	0.00017581780919150394	0.6	CM_A	SC2_C
CH8-bin.9	CH8-bin.16	M_quin_e	7.655726060186102e-06	4.0049163782595256e-05	1.0	CM_A	SC2_C
CH8-bin.21	CH8-bin.8	M_co2_e	7.633137045763014e-06	0.00017344293949631356	0.3	CM_A	SC2_C
CH8-bin.2	CH8-bin.14	M_gua_e	7.563683211408161e-06	5.0048887790962096e-05	1.0	CM_A	SC2_C
CH8-bin.5	CH8-bin.9	M_lys__L_e	7.395537677962693e-06	5.0243165204519274e-05	0.3	CM_A	SC2_C
CH8-bin.9	CH8-bin.14	M_acald_e	7.338947902858868e-06	0.0001665958699834485	0.7	CM_A	SC2_C
CH8-bin.7	CH8-bin.5	M_quin_e	7.257691370428818e-06	3.796693717783919e-05	1.0	CM_A	SC2_C
CH8-bin.9	CH8-bin.2	M_co2_e	7.14646018757579e-06	0.00016238448943014096	0.6	CM_A	SC2_C
CH8-bin.2	CH8-bin.22	M_h2s_e	7.127279319810811e-06	0.00020912887372980717	0.9	CM_A	SC2_C
CH8-bin.2	CH8-bin.16	M_ura_e	6.878220789049867e-06	6.136523713851491e-05	1.0	CM_A	SC2_C
CH8-bin.2	CH8-bin.16	M_gua_e	6.839764932046044e-06	4.525872092107337e-05	0.8	CM_A	SC2_C
CH8-bin.2	CH8-bin.21	M_gua_e	6.688259737480135e-06	4.425621112913229e-05	1.0	CM_A	SC2_C
